chanel_name,yt_url,subscribers,check_date,released_date,is_posted_in_date_range,shorts_name,description,likes,views,short_url,thumbnail_link
리틀신비🎵 | 키즈 율동 동요,https://www.youtube.com/channel/UCbXvj_H3xn3J0j-9Fh75Z3w,1270000,24-08-2024,Aug 24 2024,Yes,엄마 미안해요~ㅣ어린이 동요ㅣ리틀신비 인기동요ㅣLittleShinbi,"#신비 #벨라 #신비아파트 #리틀신비 
#어린이동요 #고스트 #안전안심 #사고
#shinbi #bella #shinbihouse #littleshinbi #kidssong #kidsbestsong #songforkids #songforchildren #safety #injury",36,770,https://www.youtube.com/shorts/Ujaat2PHOTo,https://i.ytimg.com/vi/Ujaat2PHOTo/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDa9u7csZQigYjnGD5PHPcza7l5TA
리틀신비🎵 | 키즈 율동 동요,https://www.youtube.com/channel/UCbXvj_H3xn3J0j-9Fh75Z3w,1270000,24-08-2024,Aug 24 2024,Yes,Watch out! | Kids song | LittleShinbi,"#신비 #벨라 #신비아파트 #리틀신비 
#어린이동요 #고스트 #안전안심 #사고
#shinbi #bella #shinbihouse #littleshinbi #kidssong #kidsbestsong #songforkids #songforchildren #safety #injury",56,"1,668",https://www.youtube.com/shorts/lKjesnIHRKw,https://i.ytimg.com/vi/lKjesnIHRKw/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDCNnYSkfNkGTQaT-kOG3rpkW6JXg
리틀신비🎵 | 키즈 율동 동요,https://www.youtube.com/channel/UCbXvj_H3xn3J0j-9Fh75Z3w,1270000,24-08-2024,Aug 24 2024,Yes,사고는 한순간ㅣ어린이 동요ㅣ리틀신비 인기동요ㅣLittleShinbi,"#신비 #벨라 #신비아파트 #리틀신비 
#어린이동요 #고스트 #안전안심 #사고
#shinbi #bella #shinbihouse #littleshinbi #kidssong #kidsbestsong #songforkids #songforchildren #safety #injury",41,"1,614",https://www.youtube.com/shorts/BWuGOmqLID4,https://i.ytimg.com/vi/BWuGOmqLID4/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCosatgTppZazxn0X-5NuxaI-OLAA
리틀신비🎵 | 키즈 율동 동요,https://www.youtube.com/channel/UCbXvj_H3xn3J0j-9Fh75Z3w,1270000,24-08-2024,Aug 24 2024,Yes,"Uh-oh, RUN! | Kids song | LittleShinbi","#신비 #벨라 #신비아파트 #리틀신비 
#어린이동요 #고스트 #안전안심 #사고
#shinbi #bella #shinbihouse #littleshinbi #kidssong #kidsbestsong #songforkids #songforchildren #safety #injury",169,"6,580",https://www.youtube.com/shorts/e8vFoxQW6ks,https://i.ytimg.com/vi/e8vFoxQW6ks/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCRWsapfYsfJeMCa3KibHk8b4j3Lg
리틀신비🎵 | 키즈 율동 동요,https://www.youtube.com/channel/UCbXvj_H3xn3J0j-9Fh75Z3w,1270000,24-08-2024,Aug 24 2024,Yes,난 몰라!! 도망가자!ㅣ어린이 동요ㅣ리틀신비 인기동요ㅣLittleShinbi,"#신비 #벨라 #신비아파트 #리틀신비 
#어린이동요 #고스트 #안전안심 #사고
#shinbi #bella #shinbihouse #littleshinbi #kidssong #kidsbestsong #songforkids #songforchildren #safety #injury",212,"11,511",https://www.youtube.com/shorts/zpHqV7wV5R8,https://i.ytimg.com/vi/zpHqV7wV5R8/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAHLnst86Uj-Hdn3n8m4Ksg93O4lg
ClevrTV,https://www.youtube.com/channel/UCnMBn-PNx1M9TLF0s-sEDeQ,747000,24-08-2024,Aug 24 2024,Yes,댄스학원에서 춤 잘 춰 보이는 방법ㅋㅋㅋㅋㅋ #aroundtheworld #웃긴영상 #웹드라마 #공감 #춤잘추는법 #funny,댄스학원에서 춤 잘 춰 보이는 방법ㅋㅋㅋㅋㅋ #aroundtheworld #웃긴영상 #웹드라마 #공감 #춤잘추는법 #funny,2K,"53,655",https://www.youtube.com/shorts/QyNo-Psj8nM,https://i.ytimg.com/vi/QyNo-Psj8nM/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCooX_kbQxEEt1THsliCyjGBg53MQ
코미디티비 Comedy TV,https://www.youtube.com/channel/UCHcsy2HkeLAus-43nKDm09Q,1050000,24-08-2024,Aug 24 2024,Yes,[THe 맛있는 녀석들] 음식 늦게 나올때 꿀팁!,[THe 맛있는 녀석들] 음식 늦게 나올때 꿀팁!,15,"1,581",https://www.youtube.com/shorts/6LZUnMoEUCo,https://i.ytimg.com/vi/6LZUnMoEUCo/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDg6t02TA07RYH19Lxr-JQQmb1pQA
KBS CoolFM,https://www.youtube.com/channel/UCbVRtqsTmYh1xhrDSTfSQLg,1450000,24-08-2024,Aug 24 2024,Yes,크리스토퍼 x 청하 (Christopher x CHUNG HA) - When I Get Old (2024 Ver.) 라이브 #청하의볼륨을높여요,"2024.08.23_KBS Cool FM 89.1MHz 매일 20:00~22:00
청하의 볼륨을 높여요
https://program.kbs.co.kr/2fm/radio/cvolume/pc/index.html
볼륨 초대석 : 청초한 만남 with 크리스토퍼 (Christopher)
Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지",286,"6,127",https://www.youtube.com/shorts/xwAI5VAOoIw,https://i.ytimg.com/vi/xwAI5VAOoIw/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCqBuZiHmwtkbHp0WyhrN0yxEWDBg
KBS CoolFM,https://www.youtube.com/channel/UCbVRtqsTmYh1xhrDSTfSQLg,1450000,24-08-2024,Aug 24 2024,Yes,딸 바보 크리스토퍼 #청하의볼륨을높여요,"2024.08.23_KBS Cool FM 89.1MHz 매일 20:00~22:00
청하의 볼륨을 높여요
https://program.kbs.co.kr/2fm/radio/cvolume/pc/index.html
볼륨 초대석 : 청초한 만남 with 크리스토퍼 (Christopher)
Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지",64,"3,484",https://www.youtube.com/shorts/2lIKuu6UP1g,https://i.ytimg.com/vi/2lIKuu6UP1g/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCrsftMTGfEKMsWj_QntXN14ViPew
DONA Food,https://www.youtube.com/channel/UCNK0kzNrXAZjZWhuzrOzpXw,1590000,24-08-2024,Aug 24 2024,Yes,Only $1! Malaysian Fresh Coconut Water - Fruit Cutting Skills,"Only $1! Fresh Coconut Water - Fruit Cutting Skills - Malaysian Street Food

Price : MYR 4.5 / USD 1

Location : Pulau Tikus Wet Market
google map : https://maps.app.goo.gl/aqoguAKFTWYVKhy38

#shorts #malaysia #donafood",187,"5,681",https://www.youtube.com/shorts/tewYboDGpts,https://i.ytimg.com/vi/tewYboDGpts/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBnB4rAICpNOISWvRmhlVVRIsr0kw
꾸삐KUPI,https://www.youtube.com/channel/UCmA7038F43v888Q82sNTNCw,1130000,24-08-2024,Aug 24 2024,Yes,"레고로 만든 작품, 이렇게 꾸미면 백화점 displays 뺨친다구요~","레고로 만든 작품, 이렇게 꾸미면 백화점 displays 뺨친다구요~",288,"9,535",https://www.youtube.com/shorts/wWpHFYQJGnA,https://i.ytimg.com/vi/wWpHFYQJGnA/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBAik8mT356ad9P4O0yUkFvVfZIQA
짱원영,https://www.youtube.com/channel/UC3DIXWbM_P9CJn2FUm4H98w,283000,24-08-2024,Aug 24 2024,Yes,역대급 귀여움이라는 장원영 공항 패션 🥰 (헤메코),"역대급 귀여움이라는 장원영 공항 패션 (헤메코)

#아이브 #장원영 #shorts #ive",6.3K,"86,581",https://www.youtube.com/shorts/PzH9kGPpvSg,https://i.ytimg.com/vi/PzH9kGPpvSg/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBnU0uHet7TWjG7J06qLDJgsHcXlw
어썸코리아 Awesome Korea,https://www.youtube.com/channel/UC9HNi_aAXBgpI2zhibOAfAA,952000,24-08-2024,Aug 24 2024,Yes,한국 길거리엔 이런 것도 있다고..?,한국 길거리엔 이런 것도 있다고..?,140,"4,844",https://www.youtube.com/shorts/UIejg_NaVLs,https://i.ytimg.com/vi/UIejg_NaVLs/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBnPqjLl6fKN7UP5jXpFU-5lB-lNA
리뷰띠,https://www.youtube.com/channel/UCyRoynZRY026vew0Ix41bhw,487000,24-08-2024,Aug 24 2024,Yes,3초만에 눈물을 흘리는 방법,3초만에 눈물을 흘리는 방법,679,"9,370",https://www.youtube.com/shorts/UV02KlvNSeE,https://i.ytimg.com/vi/UV02KlvNSeE/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLC0RF5Jn8myxP7Hvy825BBdNvObEw
MMTG - 문명특급,https://www.youtube.com/channel/UCUyfkq9e9ZfPzxOW5WQ9rzQ,1920000,24-08-2024,Aug 24 2024,Yes,#문특비하인드 엔믹스 별별별 무대 1열 직관👀 #shorts,#문특비하인드 엔믹스 별별별 무대 1열 직관👀 #shorts,734,"6,301",https://www.youtube.com/shorts/hZA6sSXax_E,https://i.ytimg.com/vi/hZA6sSXax_E/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCRT-WJ2wc2UbHIsW22HDy-MNQZaQ
MMTG - 문명특급,https://www.youtube.com/channel/UCUyfkq9e9ZfPzxOW5WQ9rzQ,1920000,24-08-2024,Aug 24 2024,Yes,세상이 아직 아름다운 이유 #엔믹스 #릴리 #shorts,세상이 아직 아름다운 이유 #엔믹스 #릴리 #shorts,7.1K,"164,247",https://www.youtube.com/shorts/NvdCdAMlmYo,https://i.ytimg.com/vi/NvdCdAMlmYo/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBPEagy7ZpGFs4csxzzjQwoNiv6Jw
스브스스포츠 SUBUSU SPORTS,https://www.youtube.com/channel/UCk4XjBsDuzItvsuVGiDdKqQ,549000,24-08-2024,Aug 24 2024,Yes,'일본 핸드볼' 이건 손으로 내려친 거 아닙니까😡 #shorts,#오무라_폴_홀 #일본_자메이카 #프랑스월드컵_1998,41,"8,617",https://www.youtube.com/shorts/1qMTGxstixA,https://i.ytimg.com/vi/1qMTGxstixA/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDNylfnlzeXto6mSB1hjUil2W3Tpw
1분만,https://www.youtube.com/channel/UCM31rBPQdifQKUmBKtwVqBg,1000000,24-08-2024,Aug 24 2024,Yes,바다 메꿔서 영토 늘리기,"유튜브 볼 시간도 없는 바쁜 현대인을 위한 초간단 채널 ""1분만""입니다.

여러분들의 시간을 아껴드리기 위해 재미있는 사실들을 덜도 말고 더도 말고 딱 1분만에 전달드리겠습니다.

저희가 더 재미있는 영상을 제작할 수 있도록 구독과 좋아요 그리고 알림 설정을 해서 도와주시면 정말 감사하겠습

일인분들! 여러분의 성원에 힘입어 1분만 책이 시즌2로 돌아왔습니다. 딱 1분만 읽어보고 싶다면? 아래 링크를 클릭ㅎ

👇🏻
교보문고 : https://product.kyobobook.co.kr/detail/S000211312648
예스24 : https://www.yes24.com/Product/Goods/123630506
알라딘 : https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=328775132 
...more",1.2K,"16,505",https://www.youtube.com/shorts/sPt06AfdZ_E,https://i.ytimg.com/vi/sPt06AfdZ_E/oar2.jpg?sqp=-oaymwEdCPMCENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDqzaXmKquH3uVb-TbMdk1bX9VbhA
1분만,https://www.youtube.com/channel/UCM31rBPQdifQKUmBKtwVqBg,1000000,24-08-2024,Aug 24 2024,Yes,𝙥𝙡𝙖𝙮𝙡𝙞𝙨𝙩☝ | 너는 너 다울 때 제일 빛나⭐ ‪@JUST1SONG‬,"유튜브 볼 시간도 없는 바쁜 현대인을 위한 초간단 채널 ""1분만""입니다.

여러분들의 시간을 아껴드리기 위해 재미있는 사실들을 덜도 말고 더도 말고 딱 1분만에 전달드리겠습니다.

저희가 더 재미있는 영상을 제작할 수 있도록 구독과 좋아요 그리고 알림 설정을 해서 도와주시면 정말 감사하겠습

일인분들! 여러분의 성원에 힘입어 1분만 책이 시즌2로 돌아왔습니다. 딱 1분만 읽어보고 싶다면? 아래 링크를 클릭ㅎ

👇🏻
교보문고 : https://product.kyobobook.co.kr/detail/S000211312648
예스24 : https://www.yes24.com/Product/Goods/123630506
알라딘 : https://www.aladin.co.kr/shop/wproduct.as 
...more
How this content was made
Altered or synthetic content
Sound or visuals were significantly edited or digitally generated. Learn more",200,"4,263",https://www.youtube.com/shorts/ZuGJa05UkWs,https://i.ytimg.com/vi/ZuGJa05UkWs/oar2.jpg?sqp=-oaymwEdCPMCENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBre-1TTIF-2CyZORMiCkPewjuBIw
통통컬처,https://www.youtube.com/channel/UCHzW_7Mf8G0JxP4b0LoAd7A,942000,24-08-2024,Aug 24 2024,Yes,"[#아무도없는숲속에서 ] 선배들 떨게한 저세상 눈빛 고민시ㅣ김윤석, 이정은, 윤계상, 고민시, 넷플릭스, 제작발표회","📌 저작권자(c) 연합뉴스, 무단 전재-재배포, AI 학습 및 활용 금지
📌 This video is created for reporting purposes. 이 영상은 보도 목적의 콘텐츠입니다. 
📌 E-mail          syipd@yna.co.kr
💙 Twitter         https://twitter.com/TONGTONG_C
💜 Instagram   https://www.instagram.com/tongtong_culture/",25,"4,662",https://www.youtube.com/shorts/R0-VUjJdozo,https://i.ytimg.com/vi/R0-VUjJdozo/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBFxqnvWxGhh6aKhjfOgyYogjjaZg
통통컬처,https://www.youtube.com/channel/UCHzW_7Mf8G0JxP4b0LoAd7A,942000,24-08-2024,Aug 24 2024,Yes,"[#파친코2 ] 일제시대에 뜬금 문워크야😬｜이민호, Lee Minho, 김성규 PACHINKO 2","📌 저작권자(c) 연합뉴스, 무단 전재-재배포, AI 학습 및 활용 금지
📌 This video is created for reporting purposes. 이 영상은 보도 목적의 콘텐츠입니다. 
📌 E-mail          syipd@yna.co.kr
💙 Twitter         https://twitter.com/TONGTONG_C
💜 Instagram   https://www.instagram.com/tongtong_culture/",47,"1,713",https://www.youtube.com/shorts/Z8H_0KDfTuo,https://i.ytimg.com/vi/Z8H_0KDfTuo/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDzGAj6q99vt0VzolmNHPudhVBShA
방구석지구촌,https://www.youtube.com/channel/UCXPOR4gQVDrGXPf3_JEmcRw,386000,24-08-2024,Aug 24 2024,Yes,철도의 재앙이라 불리는 현상,철도의 재앙이라 불리는 현상,342,"7,156",https://www.youtube.com/shorts/WzyJbpKOM9w,https://i.ytimg.com/vi/WzyJbpKOM9w/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBlZlAwVpXAUiALF0HJ6-GlFu8b9g
방구석지구촌,https://www.youtube.com/channel/UCXPOR4gQVDrGXPf3_JEmcRw,386000,24-08-2024,Aug 24 2024,Yes,바닷가 근처 접근금지 구역,바닷가 근처 접근금지 구역,725,"37,626",https://www.youtube.com/shorts/QisMHUJbdTg,https://i.ytimg.com/vi/QisMHUJbdTg/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDbnbzj-qS7pyDvS3nyxcMPKSVMZA
이봉규TV,https://www.youtube.com/channel/UCxuf3GXK290vcpFW0lxm0Uw,900000,24-08-2024,Aug 24 2024,Yes,날씨가 너무 더우니까 윤석열이 책임 져라?ㅋㅋ,"이봉규 TV 후원계좌
신한은행 110-494-556972

'구독'과 '알림'을 통해 많은 관심 부탁드립니다.

※ 본 영상의 모든 저작권은 ‘이봉규 TV’ 에 있습니다.
　 무단으로 수정, 게시, 불펌을 금합니다.",219,"1,386",https://www.youtube.com/shorts/h-0JhZnIm20,https://i.ytimg.com/vi/h-0JhZnIm20/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDZvcNdBwJWuoMVknHwWDDmLnj3oQ
남해동광호선장 박형일,https://www.youtube.com/channel/UC7w2A4wJRVhini8DENeSXXw,322000,24-08-2024,Aug 24 2024,Yes,물속에서 보면 상어인줄 알것네 .겁나네 #남해 #숭어 #바다 #괴물 #외국인,물속에서 보면 상어인줄 알것네 .겁나네 #남해 #숭어 #바다 #괴물 #외국인,314,"2,422",https://www.youtube.com/shorts/qvaUIwIKfXw,https://i.ytimg.com/vi/qvaUIwIKfXw/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBcVy7OX1hEEBaMmqUc7VXgmLOGWA
남해동광호선장 박형일,https://www.youtube.com/channel/UC7w2A4wJRVhini8DENeSXXw,322000,24-08-2024,Aug 24 2024,Yes,공문날라오기전에..나오이라 임마 #리트리버 #강아지 #남해 #몽실이 #민원,공문날라오기전에..나오이라 임마 #리트리버 #강아지 #남해 #몽실이 #민원,1K,"10,417",https://www.youtube.com/shorts/abp96Dyru8w,https://i.ytimg.com/vi/abp96Dyru8w/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAKzR6YBkGq1tcX_IENtmRBqFnmAw
남해동광호선장 박형일,https://www.youtube.com/channel/UC7w2A4wJRVhini8DENeSXXw,322000,24-08-2024,Aug 24 2024,Yes,포르쉐늘 앞질러버리는 클라스 #남해 #신차 #포르쉐 #네비게이션 #부부,포르쉐늘 앞질러버리는 클라스 #남해 #신차 #포르쉐 #네비게이션 #부부,220,"16,695",https://www.youtube.com/shorts/tB-2-UVn304,https://i.ytimg.com/vi/tB-2-UVn304/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDO-iVXOh-s7gkB9lsc7JgVXmW33Q
남해동광호선장 박형일,https://www.youtube.com/channel/UC7w2A4wJRVhini8DENeSXXw,322000,24-08-2024,Aug 24 2024,Yes,물많이 들었을때만 내려가서 도와주는데.. #남해 #그물 #외국인 #hold #작업 #선장,물많이 들었을때만 내려가서 도와주는데.. #남해 #그물 #외국인 #hold #작업 #선장,227,"6,243",https://www.youtube.com/shorts/gQ49P8_QoDU,https://i.ytimg.com/vi/gQ49P8_QoDU/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCleqvB5KdP6rFNRnyP_0MokZELbA
남해동광호선장 박형일,https://www.youtube.com/channel/UC7w2A4wJRVhini8DENeSXXw,322000,24-08-2024,Aug 24 2024,Yes,목욕이 그리워 새로운 비법을..발견한 몽실이 #남해 #리트리버 #omg #동물 #dog,목욕이 그리워 새로운 비법을..발견한 몽실이 #남해 #리트리버 #omg #동물 #dog,956,"27,124",https://www.youtube.com/shorts/JMd2eUgVvTQ,https://i.ytimg.com/vi/JMd2eUgVvTQ/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLB0ttceiRyroXVBBPYhJpkpD3chTw
남해동광호선장 박형일,https://www.youtube.com/channel/UC7w2A4wJRVhini8DENeSXXw,322000,24-08-2024,Aug 24 2024,Yes,일년에 1번 있을까 말까하게 배가...정확하게 #남해 #바다 #어선 #작업 #외국인,일년에 1번 있을까 말까하게 배가...정확하게 #남해 #바다 #어선 #작업 #외국인,329,"15,962",https://www.youtube.com/shorts/W9KbImvgrew,https://i.ytimg.com/vi/W9KbImvgrew/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBvXZz5THEP5v8vvIfGIhMrknnszg
남해동광호선장 박형일,https://www.youtube.com/channel/UC7w2A4wJRVhini8DENeSXXw,322000,24-08-2024,Aug 24 2024,Yes,옛날같지 안음을. 느끼는 순간 #남해 #남자 #허리디스크 #운동,옛날같지 안음을. 느끼는 순간 #남해 #남자 #허리디스크 #운동,353,"9,545",https://www.youtube.com/shorts/MWANLsaYH_E,https://i.ytimg.com/vi/MWANLsaYH_E/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCjhSHd4clt6HVrMkDOu9o_VLGLIQ
남해동광호선장 박형일,https://www.youtube.com/channel/UC7w2A4wJRVhini8DENeSXXw,322000,24-08-2024,Aug 24 2024,Yes,이기펀치의 새끼의 새끼 기야 아마.. #남해 #고양이 #cat #먹방,이기펀치의 새끼의 새끼 기야 아마.. #남해 #고양이 #cat #먹방,1.5K,"32,431",https://www.youtube.com/shorts/Buwy7vfVfRI,https://i.ytimg.com/vi/Buwy7vfVfRI/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCmj5Y6f8WhQmHy_DKPU5qmR_j8FA
남해동광호선장 박형일,https://www.youtube.com/channel/UC7w2A4wJRVhini8DENeSXXw,322000,24-08-2024,Aug 24 2024,Yes,어부의손을 확대하보니 겨울에 케어좀 받아야것네 #현미경 #hand #남해,어부의손을 확대하보니 겨울에 케어좀 받아야것네 #현미경 #hand #남해,447,"20,558",https://www.youtube.com/shorts/wdnAg3ijY8Q,https://i.ytimg.com/vi/wdnAg3ijY8Q/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBQ9XEXDhquQdoN-KGIsqTNv-Cuag
남해동광호선장 박형일,https://www.youtube.com/channel/UC7w2A4wJRVhini8DENeSXXw,322000,24-08-2024,Aug 24 2024,Yes,빨리 가자고 해놓코 커피집에서 10분 넘게 #남해 #부부 #대화 #커피 #부부싸움,빨리 가자고 해놓코 커피집에서 10분 넘게 #남해 #부부 #대화 #커피 #부부싸움,1.4K,"44,307",https://www.youtube.com/shorts/waFXh1oZlxk,https://i.ytimg.com/vi/waFXh1oZlxk/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBy6_IUT_INmEvMBdruwcNSWkQLVA
ENA 이엔에이,https://www.youtube.com/channel/UCAP8OK0GHFbnL5OkY3j04Xw,578000,24-08-2024,Aug 24 2024,Yes,#나는솔로 #나솔사계 #ENA | 헤어 팡팡이라도 빌려줄까?,"#나는솔로 #사랑은계속된다 #나솔사계 #나는솔로_그후_사랑은_계속된다 #ENA #데프콘 #경리 #조현아 #shorts 

‘나는 SOLO’의 세계관을 확장시킨 ‘솔로민박’ 〈나솔사계〉
나는 SOLO, 그 후 사랑은 계속된다 I ENA 채널 I 매주 목요일 밤 10시 30분

📺 ENA 채널 번호 안내 📺 
Genie TV 1번/ skylife 1번/ HCN 1번/ Btv 24번/ U+ 72번/ LG헬로 38번/ 딜라이브 58번/ CMB 37번/ Btv 케이블 34번

✅ ENA
👉구독 : http://bit.ly/3ausdaT
👉ENA 공식 홈페이지 : https://skylifetv.co.kr
👉페이스북 : https://www.facebook.com/channel.ena
👉인스타그램 : https://www.instagram.com/channel.ena",26,"3,943",https://www.youtube.com/shorts/qFLBdW4iN60,https://i.ytimg.com/vi/qFLBdW4iN60/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLA48TLgxqyAQ5eXcPcDLxIzhlIhTA
ENA 이엔에이,https://www.youtube.com/channel/UCAP8OK0GHFbnL5OkY3j04Xw,578000,24-08-2024,Aug 24 2024,Yes,"#나는솔로 #나솔사계 #ENA | 데이트 전, 러닝 20분만 뛰고 올게요","#나는솔로 #사랑은계속된다 #나솔사계 #나는솔로_그후_사랑은_계속된다 #ENA #데프콘 #경리 #조현아 #shorts 

‘나는 SOLO’의 세계관을 확장시킨 ‘솔로민박’ 〈나솔사계〉
나는 SOLO, 그 후 사랑은 계속된다 I ENA 채널 I 매주 목요일 밤 10시 30분

📺 ENA 채널 번호 안내 📺 
Genie TV 1번/ skylife 1번/ HCN 1번/ Btv 24번/ U+ 72번/ LG헬로 38번/ 딜라이브 58번/ CMB 37번/ Btv 케이블 34번

✅ ENA
👉구독 : http://bit.ly/3ausdaT
👉ENA 공식 홈페이지 : https://skylifetv.co.kr
👉페이스북 : https://www.facebook.com/channel.ena
👉인스타그램 : https://www.instagram.com/channel.ena",54,"8,409",https://www.youtube.com/shorts/UQ__Fmtqlgo,https://i.ytimg.com/vi/UQ__Fmtqlgo/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBkx5Dw618mMyHEtbpXhBTy_Ylxxw
ENA 이엔에이,https://www.youtube.com/channel/UCAP8OK0GHFbnL5OkY3j04Xw,578000,24-08-2024,Aug 24 2024,Yes,#나는솔로 #나솔사계 #ENA | 내일 봬요 영숙 님(윙크♥),"#나는솔로 #사랑은계속된다 #나솔사계 #나는솔로_그후_사랑은_계속된다 #ENA #데프콘 #경리 #조현아 #shorts 

‘나는 SOLO’의 세계관을 확장시킨 ‘솔로민박’ 〈나솔사계〉
나는 SOLO, 그 후 사랑은 계속된다 I ENA 채널 I 매주 목요일 밤 10시 30분

📺 ENA 채널 번호 안내 📺 
Genie TV 1번/ skylife 1번/ HCN 1번/ Btv 24번/ U+ 72번/ LG헬로 38번/ 딜라이브 58번/ CMB 37번/ Btv 케이블 34번

✅ ENA
👉구독 : http://bit.ly/3ausdaT
👉ENA 공식 홈페이지 : https://skylifetv.co.kr
👉페이스북 : https://www.facebook.com/channel.ena
👉인스타그램 : https://www.instagram.com/channel.ena",2,506,https://www.youtube.com/shorts/SE92Jk7b684,https://i.ytimg.com/vi/SE92Jk7b684/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDIAEqPHIbTKqpoXV3CldY5Ar6jbw
