chanel_name,yt_url,subscribers,check_date,released_date,is_posted_in_date_range,shorts_name,description,likes,views,short_url
DONA Food,https://www.youtube.com/channel/UCNK0kzNrXAZjZWhuzrOzpXw,1.12M,16-05-2024,May 11 2024,Yes,Thai Beautiful Lady Selling Coconut Shake,"Thai Beautiful Lady Selling Coconut Shakes - Fruit Cutting Skills - Thai Street Food

Price : THB 35 / USD 1

Location : Ramkhamhaeng Night Market, Bangkok
google map : https://goo.gl/maps/LRHp4haPFfcxqG2y7","346
","15,045
",https://www.youtube.com/shorts/8krzMyb0AIY
잇다,https://www.youtube.com/channel/UC5JiEeJKIVPwQl3xEA0nAyg,119K,16-05-2024,May 15 2024,Yes,ㅁ친 가성비 헬기,,"114
","21,320
",https://www.youtube.com/shorts/UjjkPSuSC90
잇다,https://www.youtube.com/channel/UC5JiEeJKIVPwQl3xEA0nAyg,119K,16-05-2024,May 15 2024,Yes,유리가 용암을 견딜 수 있을까,,"128
","16,079
",https://www.youtube.com/shorts/3yfcSicTBOg
잇다,https://www.youtube.com/channel/UC5JiEeJKIVPwQl3xEA0nAyg,119K,16-05-2024,May 14 2024,Yes,먼지 억제 기술,,"125
","28,062
",https://www.youtube.com/shorts/mvW6WAlvFys
잇다,https://www.youtube.com/channel/UC5JiEeJKIVPwQl3xEA0nAyg,119K,16-05-2024,May 12 2024,Yes,분수 터져버린 나무,,"144
","15,741
",https://www.youtube.com/shorts/G-rZ5eQFIOs
beecompany KCCM,https://www.youtube.com/channel/UCI8vZWRSzUmJAMveJTxOo9g,790K,16-05-2024,May 11 2024,Yes,[1분사연] 50년 만에 다시 만난 찬송가 - 최정애리나님 사연,"CCM ,찬송가 최다 컨텐츠, 감동의 찬양 
주님께 드리는 찬양을 나누고자  운영중인 채널입니다.
감사와 기쁨, 평안과 승리, 소망 그리고 회복이 
필요할때 찬양으로 하나님께 영광돌리는 
귀한 콘텐츠를 제공해 드리도록 노력하겠습니다.

[SUBSCRIBE]
YouTube : @BeecompanyCCM


모든 영상은 비컴퍼니 (BEECOMPANY) 에서 제작한 음원으로 제작하였습니다.

본 콘텐츠에 수록된 “21세기 새찬송가”의 저작권은 재)한국찬송가공회의 소유이며 
재)한국찬송가공회의 허락을 받은 것입니다. 
승인번호 : NO. 38-001","83
","2,353
",https://www.youtube.com/shorts/WiKMYtgcRqA
beecompany KCCM,https://www.youtube.com/channel/UCI8vZWRSzUmJAMveJTxOo9g,790K,16-05-2024,May 11 2024,Yes,[Shorts] 보혈을 지나 by 호산나싱어즈,"CCM ,찬송가 최다 컨텐츠, 감동의 찬양 
주님께 드리는 찬양을 나누고자  운영중인 채널입니다.
감사와 기쁨, 평안과 승리, 소망 그리고 회복이 
필요할때 찬양으로 하나님께 영광돌리는 
귀한 콘텐츠를 제공해 드리도록 노력하겠습니다.

[SUBSCRIBE]
YouTube : @BeecompanyCCM


모든 영상은 비컴퍼니 (BEECOMPANY) 에서 제작한 음원으로 제작하였습니다.

본 콘텐츠에 수록된 “21세기 새찬송가”의 저작권은 재)한국찬송가공회의 소유이며 
재)한국찬송가공회의 허락을 받은 것입니다. 
승인번호 : NO. 38-001","263
","3,175
",https://www.youtube.com/shorts/AXAS_JX6sW8
VLENDING 블렌딩,https://www.youtube.com/channel/UCxOZuUWuWhnsJqnlTcLlSYg,596K,16-05-2024,May 16 2024,Yes,[Preview] 이동휘 - 여전히 그댄 l 5월 17일 6PM 음원 발매 #수사반장1958OST,,"7
","24
",https://www.youtube.com/shorts/X-qVQd5t3y8
VLENDING 블렌딩,https://www.youtube.com/channel/UCxOZuUWuWhnsJqnlTcLlSYg,596K,16-05-2024,May 15 2024,Yes,[Lyric video] '어쩌다 발견한 하루' OST | Sondia - 첫사랑,,"29
","577
",https://www.youtube.com/shorts/JlDWhp49gK4
VLENDING 블렌딩,https://www.youtube.com/channel/UCxOZuUWuWhnsJqnlTcLlSYg,596K,16-05-2024,May 15 2024,Yes,[Lyric video] '어쩌다 발견한 하루' OST | VERIVERY - My Beauty,,"20
","525
",https://www.youtube.com/shorts/IookyZZi9DU
VLENDING 블렌딩,https://www.youtube.com/channel/UCxOZuUWuWhnsJqnlTcLlSYg,596K,16-05-2024,May 13 2024,Yes,🕵 #VOLUME_UP #수사반장1958 Scene.2 | 지금 이 장면에 나오는 노래는? #김사월 #달빛 #MBC #수사반장1958OST,,"29
","892
",https://www.youtube.com/shorts/AbzZ0PHCfz8
VLENDING 블렌딩,https://www.youtube.com/channel/UCxOZuUWuWhnsJqnlTcLlSYg,596K,16-05-2024,May 11 2024,Yes,[Interview] 수사반장 1958 OST 'Dream' 발매 인터뷰 #이승열 #Dream #수사반장1958,,"21
","540
",https://www.youtube.com/shorts/E7bK7vNAduU
studio GNYANG,https://www.youtube.com/channel/UCmLiSrat4HW2k07ahKEJo4w,3.77M,16-05-2024,May 15 2024,Yes,강아지 & 고양이 세계관 최강자..?!,#비글 #벵갈 #강아지고양이비교,"56
","6,031
",https://www.youtube.com/shorts/0JopVuuMswg
studio GNYANG,https://www.youtube.com/channel/UCmLiSrat4HW2k07ahKEJo4w,3.77M,16-05-2024,May 12 2024,Yes,어제 청국장 먹었더니.. 귀신같이 아네... 😅,#고양이브이로그 #고양이후각마비,"451
","13,650
",https://www.youtube.com/shorts/hhimqv4gIM4
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 16 2024,Yes,real sounds vs Beatbox Sounds,,"24
","173
",https://www.youtube.com/shorts/Og2LsD8Gp2Q
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 16 2024,Yes,Money Ball Challenge,,"57
","1,209
",https://www.youtube.com/shorts/8fmqMHf6wyk
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 16 2024,Yes,HAHAHAHAHAHAHAHAHAHAHAHAHAHA,,"87
","3,236
",https://www.youtube.com/shorts/RfVK2oo8dxY
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 16 2024,Yes,Pomni's Cup Challenge #funny,,"91
","3,628
",https://www.youtube.com/shorts/y5xPWXGIaSA
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 15 2024,Yes,real sounds vs Beatbox Sounds,,"91
","2,887
",https://www.youtube.com/shorts/SQLmFbJuxSQ
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 15 2024,Yes,real sounds vs Beatbox Sounds,,"52
","2,850
",https://www.youtube.com/shorts/QFcgp-Ll-io
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 15 2024,Yes,real sounds vs Beatbox Sounds,,"102
","3,930
",https://www.youtube.com/shorts/ujynr7WZl3Q
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 15 2024,Yes,Yes Or No,,"70
","3,224
",https://www.youtube.com/shorts/EhBPlKpGvfQ
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 15 2024,Yes,real sounds vs Beatbox Sounds,,"89
","3,391
",https://www.youtube.com/shorts/cEOGICKG5DU
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 14 2024,Yes,real sounds vs Beatbox Sounds,,"114
","4,189
",https://www.youtube.com/shorts/oMfkGvxvN3Y
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 14 2024,Yes,Chip Swipe Challenge,,"78
","3,931
",https://www.youtube.com/shorts/ylqgUnIoSiY
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 14 2024,Yes,Hahahahahahahaha,,"77
","4,296
",https://www.youtube.com/shorts/iShykv9I2f0
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 14 2024,Yes,Pomni's Hand skill,,"63
","3,186
",https://www.youtube.com/shorts/Ace2tqrSqmU
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 14 2024,Yes,real sounds vs Beatbox Sounds,,"106
","3,847
",https://www.youtube.com/shorts/_hG4hlBwfQw
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 14 2024,Yes,real sounds vs Beatbox Sounds,,"106
","4,144
",https://www.youtube.com/shorts/lZ0bA6NhCZM
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 14 2024,Yes,Bigmarvel Funny Video 😂😂😂😂😂,,"145
","5,143
",https://www.youtube.com/shorts/wGmPliXy2Tk
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 13 2024,Yes,treat Catnap,,"80
","3,539
",https://www.youtube.com/shorts/FGadcXP-JXI
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 13 2024,Yes,real sounds vs Beatbox Sounds,,"103
","4,478
",https://www.youtube.com/shorts/0bFoaF8UXos
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 13 2024,Yes,Treat Catnap,,"140
","8,633
",https://www.youtube.com/shorts/7iQv8YpllI0
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 13 2024,Yes,Treat Dogday,,"57
","3,257
",https://www.youtube.com/shorts/rRm0yKGpfrU
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 13 2024,Yes,Window Sound Prank,,"91
","4,185
",https://www.youtube.com/shorts/kNfEsmuZ6_c
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 13 2024,Yes,snake ! 🐍,,"129
","5,229
",https://www.youtube.com/shorts/rgIlbrQHJm8
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 12 2024,Yes,Miss Delight's Sound Effect Challenge,,"109
","4,720
",https://www.youtube.com/shorts/TCTghmGatzc
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 10 2024,Yes,Miss Delight in Real Life,,"118
","4,941
",https://www.youtube.com/shorts/YWOHRi7GEXs
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 10 2024,Yes,Miss Delight's Sound Effect Challenge,,"152
","5,719
",https://www.youtube.com/shorts/pCGdrymCqK0
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 10 2024,Yes,Miss Delight's Sound Effect Challenge,,"87
","3,979
",https://www.youtube.com/shorts/HgiDq7GVMwI
We Simulate,https://www.youtube.com/channel/UCRcFxTTnMEMt1Dp3PngdA7g,3.08M,16-05-2024,May 10 2024,Yes,Miss Delight's Sound Effect Challenge,,"77
","3,565
",https://www.youtube.com/shorts/uur0MKaWwco
도참시 블랙박스[ 도로위 참견시점],https://www.youtube.com/channel/UCgI1SufgE1UNDZK3iSsXbBw,217K,16-05-2024,May 12 2024,Yes,#블랙박스 후달려,,"113
","12,652
",https://www.youtube.com/shorts/5NjUTaex4Zo
도참시 블랙박스[ 도로위 참견시점],https://www.youtube.com/channel/UCgI1SufgE1UNDZK3iSsXbBw,217K,16-05-2024,May 12 2024,Yes,#블랙박스,,"76
","4,704
",https://www.youtube.com/shorts/2V6R-k8rhDc
도참시 블랙박스[ 도로위 참견시점],https://www.youtube.com/channel/UCgI1SufgE1UNDZK3iSsXbBw,217K,16-05-2024,May 12 2024,Yes,#블랙박스,,"51
","2,785
",https://www.youtube.com/shorts/TrdfxQc4Vpo
도참시 블랙박스[ 도로위 참견시점],https://www.youtube.com/channel/UCgI1SufgE1UNDZK3iSsXbBw,217K,16-05-2024,May 12 2024,Yes,#블랙박스,,"71
","4,461
",https://www.youtube.com/shorts/OfoStx82fDc
도참시 블랙박스[ 도로위 참견시점],https://www.youtube.com/channel/UCgI1SufgE1UNDZK3iSsXbBw,217K,16-05-2024,May 12 2024,Yes,#블랙박스 무면라이더,,"51
","2,434
",https://www.youtube.com/shorts/Zm3OLrc1nEI
도참시 블랙박스[ 도로위 참견시점],https://www.youtube.com/channel/UCgI1SufgE1UNDZK3iSsXbBw,217K,16-05-2024,May 12 2024,Yes,#블랙박스,,"40
","2,930
",https://www.youtube.com/shorts/LPs4DTQI9vw
도참시 블랙박스[ 도로위 참견시점],https://www.youtube.com/channel/UCgI1SufgE1UNDZK3iSsXbBw,217K,16-05-2024,May 12 2024,Yes,#블랙박스,,"51
","3,100
",https://www.youtube.com/shorts/kPpJwttzFyo
도참시 블랙박스[ 도로위 참견시점],https://www.youtube.com/channel/UCgI1SufgE1UNDZK3iSsXbBw,217K,16-05-2024,May 12 2024,Yes,#블랙박스,,"92
","6,641
",https://www.youtube.com/shorts/xgGLAsp9GNY
도참시 블랙박스[ 도로위 참견시점],https://www.youtube.com/channel/UCgI1SufgE1UNDZK3iSsXbBw,217K,16-05-2024,May 12 2024,Yes,#블랙박스,,"21
","1,162
",https://www.youtube.com/shorts/KvDQuWFWI4A
도참시 블랙박스[ 도로위 참견시점],https://www.youtube.com/channel/UCgI1SufgE1UNDZK3iSsXbBw,217K,16-05-2024,May 12 2024,Yes,#블랙박스,,"43
","3,380
",https://www.youtube.com/shorts/TZWVIUloE1M
도참시 블랙박스[ 도로위 참견시점],https://www.youtube.com/channel/UCgI1SufgE1UNDZK3iSsXbBw,217K,16-05-2024,May 12 2024,Yes,#블랙박스,,"45
","1,674
",https://www.youtube.com/shorts/yiKM7p92Tgw
도참시 블랙박스[ 도로위 참견시점],https://www.youtube.com/channel/UCgI1SufgE1UNDZK3iSsXbBw,217K,16-05-2024,May 12 2024,Yes,#블랙박스,,"39
","1,794
",https://www.youtube.com/shorts/2gArAhQzZBQ
도참시 블랙박스[ 도로위 참견시점],https://www.youtube.com/channel/UCgI1SufgE1UNDZK3iSsXbBw,217K,16-05-2024,May 12 2024,Yes,#블랙박스,,"33
","1,616
",https://www.youtube.com/shorts/vP9NNir3soo
"Cooking Hobbyist Guy, Yonam",https://www.youtube.com/channel/UCyozK5OFN5lDrwim5wqQnLA,1.42M,16-05-2024,May 15 2024,Yes,임산부들을 위한 연어요리와 디저트,#shorts #food #recipe #salmon #dessert #pregnancy,"392
","22,110
",https://www.youtube.com/shorts/2FBjiy3jx1s
"Cooking Hobbyist Guy, Yonam",https://www.youtube.com/channel/UCyozK5OFN5lDrwim5wqQnLA,1.42M,16-05-2024,May 10 2024,Yes,미쉐린 3스타 콜라보?!,"#광고 시그니처 키친 스위트 청담 쇼룸에 초대 받아서 다녀왔습니다!

제가 스테인리스를 엄청 좋아해서 풀 스텐으로 주방 가전 맞추는 게 목표인데요

그 중에서도 시그니처 키친 스위트의 제품과 디자인 그리고 로고를 좋아합니다

근데 워낙 프리미엄 제품이라 제가 아직 구매는 못했는데 언젠가 세트로 맞추고 싶다는 생각을 했어요

그리고 제가 다녀 본 다이닝 중 국내 미쉐린 3스타의 모수 요리를 가장 좋아하는데요

이번에 모수의 안성재 쉐프님께서 오신다고 하길래 기대하여 시그니처 키친 스위트를 다녀왔습니다.

거기다가 스페인 바르셀로나 디스푸르타르!!! 여기는 전설의 레스토랑 엘불리의 쉐프님 세 분이 함께 차린 레스토랑인데요, 미쉐린은 3스타이며 작년에는 월드베스트 레스토랑 2 위에 랭크 된 전설의 레스토랑 입니다.

두 쉐프님의 요리가 정말 정신없이 휘몰아 치는데 단순한 음식만 맛 보는 것이 아니라 쉐프 님들이 이야기 해 주시는 이 메뉴를 만든 이유와 가진 의미 각 요소들을 선택한 이유 등을 자세히 들으면서 먹으니까 정말 감탄을 금치 않을 수 없고 온몸에 소름이 돋았습니다.

그냥 다이닝 에서 음식을 먹을 때 와 작가의 의도를 파악하며 먹을 때는 정말 차원이 다른 경험이 되었던 거 같습니다.

명품 가전과 명품 쉐프 님들을 한 자리에서 만날 수 있어서 저한테는 개인적으로 굉장히 영광이었습니다.

늘 모두 감사드립니다♥️","369
","28,132
",https://www.youtube.com/shorts/rGctj1SY32A
홍또기,https://www.youtube.com/channel/UCsjNYWQvbzb_4z4t_sL1y6w,112K,16-05-2024,May 15 2024,Yes,30초만에 보는 자라 신상 리뷰 #리뷰 #내돈내산,,"416
","21,990
",https://www.youtube.com/shorts/i9IioJuvE-8
홍또기,https://www.youtube.com/channel/UCsjNYWQvbzb_4z4t_sL1y6w,112K,16-05-2024,May 14 2024,Yes,스트릿하게 입기 좋은 반팔 코디 #광고 #그리쉬#반팔,"#패션유튜버 #남자패션 #홍또기 

(홍또기 멤버쉽은 큰 힘이 됩니다❤️)
https://www.youtube.com/channel/UCsjNYWQvbzb_4z4t_sL1y6w/join

홍또기스타그램 hongthuglife
홍또기 틱톡 hongthug","404
","16,104
",https://www.youtube.com/shorts/z2cr4gek_9U
홍또기,https://www.youtube.com/channel/UCsjNYWQvbzb_4z4t_sL1y6w,112K,16-05-2024,May 13 2024,Yes,패션 유튜버는 한달 쇼핑에 얼마를 쓸까?,"#패션유튜버 #남자패션 #홍또기 

(홍또기 멤버쉽은 큰 힘이 됩니다❤️)
https://www.youtube.com/channel/UCsjNYWQvbzb_4z4t_sL1y6w/join

홍또기스타그램 hongthuglife
홍또기 틱톡 hongthug","791
","45,910
",https://www.youtube.com/shorts/qsDnXSLpyAQ
홍또기,https://www.youtube.com/channel/UCsjNYWQvbzb_4z4t_sL1y6w,112K,16-05-2024,May 10 2024,Yes,미국 하이틴 영화 패션 특징(예예),,"1.3K
","73,184
",https://www.youtube.com/shorts/7AQ5aooYnlE
표영호 tv / 경제적 자유와 행복을 위하여,https://www.youtube.com/channel/UCp8lZRI3NSCXxhn_a_WGVKQ,507K,16-05-2024,May 12 2024,Yes,1년 후 집값 어떻게 될까? #표영호tv #서울아파트 #금리 #집값 #아파트값 #부동산 #부동산전망,서울 외곽 아파트들 심각..,"811
","40,576
",https://www.youtube.com/shorts/46kKALwFqjw
쇼츠부자,https://www.youtube.com/channel/UCBxp4v2rAkcFLj-TxekbyTw,25.5K,16-05-2024,May 16 2024,Yes,핸드폰 싸게 샀네…? #무빙 #디즈니플러스,,"57
","2,239
",https://www.youtube.com/shorts/APf26YGrTyk
쇼츠부자,https://www.youtube.com/channel/UCBxp4v2rAkcFLj-TxekbyTw,25.5K,16-05-2024,May 15 2024,Yes,응원합니다. 파이팅! #무빙 #디즈니플러스,,"153
","8,579
",https://www.youtube.com/shorts/A8aCI_p74Sk
쇼츠부자,https://www.youtube.com/channel/UCBxp4v2rAkcFLj-TxekbyTw,25.5K,16-05-2024,May 14 2024,Yes,번개파워 번개맨 #무빙 #디즈니플러스,,"103
","10,661
",https://www.youtube.com/shorts/HEdKvqrkU2o
쇼츠부자,https://www.youtube.com/channel/UCBxp4v2rAkcFLj-TxekbyTw,25.5K,16-05-2024,May 13 2024,Yes,엄마의 마음 #무빙 #디즈니플러스,,"182
","9,948
",https://www.youtube.com/shorts/PW-cf_795qg
쇼츠부자,https://www.youtube.com/channel/UCBxp4v2rAkcFLj-TxekbyTw,25.5K,16-05-2024,May 12 2024,Yes,좋아하니까 같이 있어주지 #무빙 #디즈니플러스,,"552
","21,048
",https://www.youtube.com/shorts/48HqYhkfvaY
쇼츠부자,https://www.youtube.com/channel/UCBxp4v2rAkcFLj-TxekbyTw,25.5K,16-05-2024,May 11 2024,Yes,엄마도 기뻐했을 거야 희수야 #무빙 #디즈니플러스,,"11K
","371,983
",https://www.youtube.com/shorts/qzXE3BocPTs
쇼츠부자,https://www.youtube.com/channel/UCBxp4v2rAkcFLj-TxekbyTw,25.5K,16-05-2024,May 10 2024,Yes,"불의는 못 참는다, 전설의 17대1 #무빙 #디즈니플러스 #참교육",,"292
","16,768
",https://www.youtube.com/shorts/bkmcGRuyOxI
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 16 2024,Yes,개무서운 불법체류자들 ㄷㄷㄷ,#동심파괴 #미스테리,"6
","90
",https://www.youtube.com/shorts/gd6BUHxGAvY
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 16 2024,Yes,술 취한 여자 따라가서 ㄷㄷ,#동심파괴 #미스테리,"90
","499
",https://www.youtube.com/shorts/dgB2zzLKicE
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 15 2024,Yes,원자력 발전소 폭발 ㄷㄷㄷㄷ,#동심파괴 #미스테리,"109
","6,821
",https://www.youtube.com/shorts/oJFLV3bWJWY
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 15 2024,Yes,조져지는 상어 ㄷㄷㄷㄷ,#동심파괴 #미스테리,"105
","4,524
",https://www.youtube.com/shorts/6Oir9sBYV7o
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 14 2024,Yes,범고래가 인간을 공격했던 유일한 사건 ㄷㄷ,#동심파괴 #미스테리,"100
","3,504
",https://www.youtube.com/shorts/drGG2bLgpmg
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 14 2024,Yes,인간을 공격하지 않는 생명체 ㄷㄷ,,"158
","6,705
",https://www.youtube.com/shorts/aph-pCpnypM
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 14 2024,Yes,파일럿이 먹는 밥의 비밀 ㄷㄷㄷㄷ,#동심파괴 #미스테리,"122
","10,101
",https://www.youtube.com/shorts/9NU0FdZ7tqs
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 14 2024,Yes,범고래가 상어 간만 빼먹는 진짜 이유,#동심파괴 #미스테리,"161
","11,303
",https://www.youtube.com/shorts/ZLQSm2aBzbs
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 14 2024,Yes,실제 체르노빌 발전소 탐험 ㄷㄷ,,"312
","24,402
",https://www.youtube.com/shorts/OMAC6UTHrH4
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 13 2024,Yes,상어 간 빼먹는 물고기 ㄷㄷ,#동심파괴 #미스테리,"132
","7,123
",https://www.youtube.com/shorts/sPwvt290hV4
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 13 2024,Yes,실수로 금지구역에 들어간 파일럿 ㄷㄷㄷㄷ,#동심파괴 #미스테리,"136
","7,805
",https://www.youtube.com/shorts/8YfmCbiU7sA
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 13 2024,Yes,빨간방 VS 파란방,#동심파괴 #미스테리,"88
","4,444
",https://www.youtube.com/shorts/ms0Ax09XUrc
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 13 2024,Yes,개무서운 체르노빌 상황 ㄷㄷㄷㄷ,#동심파괴 #미스테리,"162
","10,201
",https://www.youtube.com/shorts/tTUc47U30AQ
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 13 2024,Yes,꿀밤 마려운 진상,#동심파괴 #미스테리,"39
","1,575
",https://www.youtube.com/shorts/pcM0UgtSKXI
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 13 2024,Yes,머리 없는 사슴 ㄷㄷㄷㄷㄷ,#동심파괴 #미스테리,"186
","12,825
",https://www.youtube.com/shorts/wK9KWfu1QxY
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 13 2024,Yes,상어가 인간을 공격하는 진짜 이유 ㄷㄷ,#동심파괴 #미스테리,"120
","9,610
",https://www.youtube.com/shorts/WDi1Z3TNhoo
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 12 2024,Yes,비행기 창문에 뚫린 구멍 ㄷㄷㄷㄷ,#동심파괴 #미스테리,"143
","10,439
",https://www.youtube.com/shorts/N2hgr6U0ohI
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 12 2024,Yes,상어 군대의 공격 ㄷㄷㄷㄷㄷ,#동심파괴 #미스테리,"138
","13,685
",https://www.youtube.com/shorts/AhDhXghTaNY
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 12 2024,Yes,방사능 때문에 다 죽게 생긴 현재 상황....,#동심파괴 #미스테리,"171
","13,274
",https://www.youtube.com/shorts/3tfJAleTCPQ
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 12 2024,Yes,물개 사냥법 ㄷㄷㄷㄷ,#동심파괴 #미스테리,"107
","8,246
",https://www.youtube.com/shorts/dHFD-9IbGLI
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 12 2024,Yes,실제 버드 스트라이크 ㄷㄷㄷㄷㄷ,#동심파괴 #미스테리,"65
","2,654
",https://www.youtube.com/shorts/zMCGHp2Lyyk
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 12 2024,Yes,이게 뭐냐......,#동심파괴 #미스테리,"113
","5,629
",https://www.youtube.com/shorts/ZaO0M790WTY
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 12 2024,Yes,상어 코 때리기 ㅋㅋㅋㅋㅋㅋㅋ,#동심파괴 #미스테리,"154
","10,046
",https://www.youtube.com/shorts/buwrVzv3Ih8
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 12 2024,Yes,상어 먹이로 인간을 줘봤다,#동심파괴 #미스테리,"102
","6,773
",https://www.youtube.com/shorts/BTYFLwl0O5g
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 11 2024,Yes,거인이 존재 할 수 없는 진짜 이유,#동심파괴 #미스테리,"288
","18,136
",https://www.youtube.com/shorts/UtTM75ZRRD8
동심파괴,https://www.youtube.com/channel/UCsU3fr78Lyzjp2RGLoQIdbw,914K,16-05-2024,May 11 2024,Yes,실제 상어 잡이 ㄷㄷㄷㄷㄷㄷㄷ,#동심파괴 #미스테리,"128
","8,438
",https://www.youtube.com/shorts/31Z-110Zwck
